category,month,count
math.OC,2017-03,285
math.OC,2017-04,225
math.OC,2017-05,261
math.OC,2017-06,245
math.OC,2017-07,231
math.OC,2017-08,213
math.OC,2017-09,269
math.OC,2017-10,271
math.OC,2017-11,291
math.OC,2017-12,220
math.OC,2018-01,245
math.OC,2018-02,321
math.OC,2018-03,375
math.OC,2018-04,267
math.OC,2018-05,300
math.OC,2018-06,260
math.OC,2018-07,266
math.OC,2018-08,237
math.OC,2018-09,325
math.OC,2018-10,384
math.OC,2018-11,291
math.OC,2018-12,276
math.OC,2019-01,297
math.OC,2019-02,335
math.OC,2019-03,406
math.OC,2019-04,342
math.OC,2019-05,392
math.OC,2019-06,343
math.OC,2019-07,358
math.OC,2019-08,271
math.OC,2019-09,398
math.OC,2019-10,455
math.OC,2019-11,385
math.OC,2019-12,423
math.OC,2020-01,357
math.OC,2020-02,467
math.OC,2020-03,478
math.OC,2020-04,453
math.OC,2020-05,380
math.OC,2020-06,596
math.OC,2020-07,464
math.OC,2020-08,349
math.OC,2020-09,428
math.OC,2020-10,475
math.OC,2020-11,447
math.OC,2020-12,442
math.OC,2021-01,394
math.OC,2021-02,432
math.OC,2021-03,543
math.OC,2021-04,424
math.OC,2021-05,415
math.OC,2021-06,531
math.OC,2021-07,420
math.OC,2021-08,351
math.OC,2021-09,433
math.OC,2021-10,476
math.OC,2021-11,445
math.OC,2021-12,404
math.OC,2022-01,388
math.OC,2022-02,415
math.OC,2022-03,502
math.OC,2022-04,423
math.OC,2022-05,449
math.OC,2022-06,477
math.OC,2022-07,420
math.OC,2022-08,394
math.OC,2022-09,439
math.OC,2022-10,500
math.OC,2022-11,493
math.OC,2022-12,389
math.OC,2023-01,385
math.OC,2023-02,491
math.OC,2023-03,563
math.OC,2023-04,442
math.OC,2023-05,513
math.OC,2023-06,441
math.OC,2023-07,445
math.OC,2023-08,397
math.OC,2023-09,431
math.OC,2023-10,541
math.OC,2023-11,562
math.OC,2023-12,451
math.OC,2024-01,510
math.OC,2024-02,543
math.OC,2024-03,634
math.OC,2024-04,487
math.OC,2024-05,539
math.OC,2024-06,475
math.OC,2024-07,502
math.OC,2024-08,392
math.OC,2024-09,525
math.OC,2024-10,594
math.OC,2024-11,460
math.OC,2024-12,538
math.OC,2025-01,529
math.OC,2025-02,510
math.OC,2025-03,613
math.OC,2025-04,565
math.OC,2025-05,622
math.OC,2025-06,522
math.OC,2025-07,495
math.OC,2025-08,440
math.OC,2025-09,623
math.OC,2025-10,670
math.OC,2025-11,587
math.OC,2025-12,557
math.OC,2026-01,515
math.OC,2026-02,567
math.OC,2026-03,726
math.OC,2026-04,742
math.OC,2026-05,768
math.OC,2026-06,660
math.PR,2017-01,284
math.PR,2017-02,241
math.PR,2017-03,274
math.PR,2017-04,229
math.PR,2017-05,250
math.PR,2017-06,280
math.PR,2017-07,289
math.PR,2017-08,270
math.PR,2017-09,272
math.PR,2017-10,294
math.PR,2017-11,301
math.PR,2017-12,257
math.PR,2018-01,277
math.PR,2018-02,283
math.PR,2018-03,292
math.PR,2018-04,291
math.PR,2018-05,278
math.PR,2018-06,299
math.PR,2018-07,288
math.PR,2018-08,295
math.PR,2018-09,288
math.PR,2018-10,328
math.PR,2018-11,280
math.PR,2018-12,304
math.PR,2019-01,262
math.PR,2019-02,243
math.PR,2019-03,323
math.PR,2019-04,312
math.PR,2019-05,325
math.PR,2019-06,276
math.PR,2019-07,346
math.PR,2019-08,269
math.PR,2019-09,321
math.PR,2019-10,320
math.PR,2019-11,311
math.PR,2019-12,336
math.PR,2020-01,287
math.PR,2020-02,262
math.PR,2020-03,344
math.PR,2020-04,348
math.PR,2020-05,316
math.PR,2020-06,372
math.PR,2020-07,353
math.PR,2020-08,317
math.PR,2020-09,323
math.PR,2020-10,345
math.PR,2020-11,342
math.PR,2020-12,349
math.PR,2021-01,305
math.PR,2021-02,333
math.PR,2021-03,363
math.PR,2021-04,334
math.PR,2021-05,341
math.PR,2021-06,352
math.PR,2021-07,325
math.PR,2021-08,286
math.PR,2021-09,322
math.PR,2021-10,326
math.PR,2021-11,361
math.PR,2021-12,323
math.PR,2022-01,299
math.PR,2022-02,274
math.PR,2022-03,361
math.PR,2022-04,262
math.PR,2022-05,345
math.PR,2022-06,332
math.PR,2022-07,335
math.PR,2022-08,337
math.PR,2022-09,357
math.PR,2022-10,323
math.PR,2022-11,364
math.PR,2022-12,347
math.PR,2023-01,301
math.PR,2023-02,288
math.PR,2023-03,350
math.PR,2023-04,296
math.PR,2023-05,346
math.PR,2023-06,315
math.PR,2023-07,360
math.PR,2023-08,306
math.PR,2023-09,356
math.PR,2023-10,389
math.PR,2023-11,359
math.PR,2023-12,352
math.PR,2024-01,353
math.PR,2024-02,373
math.PR,2024-03,387
math.PR,2024-04,337
math.PR,2024-05,389
math.PR,2024-06,317
math.PR,2024-07,384
math.PR,2024-08,306
math.PR,2024-09,384
math.PR,2024-10,446
math.PR,2024-11,368
math.PR,2024-12,428
math.PR,2025-01,426
math.PR,2025-02,379
math.PR,2025-03,466
math.PR,2025-04,381
math.PR,2025-05,382
math.PR,2025-06,381
math.PR,2025-07,408
math.PR,2025-08,358
math.PR,2025-09,446
math.PR,2025-10,454
math.PR,2025-11,407
math.PR,2025-12,495
math.PR,2026-01,413
math.PR,2026-02,412
math.PR,2026-03,511
math.PR,2026-04,494
math.PR,2026-05,550
math.PR,2026-06,517
math.QA,2017-01,54
math.QA,2017-02,52
math.QA,2017-03,61
math.QA,2017-04,58
math.QA,2017-05,67
math.QA,2017-06,59
math.QA,2017-07,57
math.QA,2017-08,51
math.QA,2017-09,62
math.QA,2017-10,57
math.QA,2017-11,56
math.QA,2017-12,63
math.QA,2018-01,50
math.QA,2018-02,59
math.QA,2018-03,59
math.QA,2018-04,67
math.QA,2018-05,59
math.QA,2018-06,51
math.QA,2018-07,55
math.QA,2018-08,55
math.QA,2018-09,66
math.QA,2018-10,72
math.QA,2018-11,72
math.QA,2018-12,65
math.QA,2019-01,53
math.QA,2019-02,45
math.QA,2019-03,71
math.QA,2019-04,67
math.QA,2019-05,55
math.QA,2019-06,55
math.QA,2019-07,59
math.QA,2019-08,51
math.QA,2019-09,47
math.QA,2019-10,95
math.QA,2019-11,76
math.QA,2019-12,79
math.QA,2020-01,58
math.QA,2020-02,57
math.QA,2020-03,67
math.QA,2020-04,68
math.QA,2020-05,73
math.QA,2020-06,48
math.QA,2020-07,57
math.QA,2020-08,70
math.QA,2020-09,72
math.QA,2020-10,63
math.QA,2020-11,60
math.QA,2020-12,68
math.QA,2021-01,48
math.QA,2021-02,42
math.QA,2021-03,69
math.QA,2021-04,55
math.QA,2021-05,55
math.QA,2021-06,63
math.QA,2021-07,74
math.QA,2021-08,51
math.QA,2021-09,65
math.QA,2021-10,50
math.QA,2021-11,63
math.QA,2021-12,76
math.QA,2022-01,47
math.QA,2022-02,57
math.QA,2022-03,74
math.QA,2022-04,57
math.QA,2022-05,56
math.QA,2022-06,57
math.QA,2022-07,64
math.QA,2022-08,61
math.QA,2022-09,70
math.QA,2022-10,61
math.QA,2022-11,86
math.QA,2022-12,68
math.QA,2023-01,65
math.QA,2023-02,66
math.QA,2023-03,72
math.QA,2023-04,67
math.QA,2023-05,82
math.QA,2023-06,72
math.QA,2023-07,73
math.QA,2023-08,74
math.QA,2023-09,66
math.QA,2023-10,52
math.QA,2023-11,72
math.QA,2023-12,95
math.QA,2024-01,61
math.QA,2024-02,78
math.QA,2024-03,75
math.QA,2024-04,70
math.QA,2024-05,66
math.QA,2024-06,80
math.QA,2024-07,77
math.QA,2024-08,71
math.QA,2024-09,71
math.QA,2024-10,87
math.QA,2024-11,70
math.QA,2024-12,97
math.QA,2025-01,69
math.QA,2025-02,62
math.QA,2025-03,82
math.QA,2025-04,82
math.QA,2025-05,72
math.QA,2025-06,75
math.QA,2025-07,76
math.QA,2025-08,79
math.QA,2025-09,100
math.QA,2025-10,87
math.QA,2025-11,93
math.QA,2025-12,96
math.QA,2026-01,91
math.QA,2026-02,84
math.QA,2026-03,76
math.QA,2026-04,68
math.QA,2026-05,88
math.QA,2026-06,91
math.RT,2017-01,117
math.RT,2017-02,106
math.RT,2017-03,156
math.RT,2017-04,123
math.RT,2017-05,153
math.RT,2017-06,119
math.RT,2017-07,126
math.RT,2017-08,119
math.RT,2017-09,121
math.RT,2017-10,126
math.RT,2017-11,140
math.RT,2017-12,123
math.RT,2018-01,133
math.RT,2018-02,131
math.RT,2018-03,128
math.RT,2018-04,126
math.RT,2018-05,115
math.RT,2018-06,122
math.RT,2018-07,120
math.RT,2018-08,129
math.RT,2018-09,111
math.RT,2018-10,146
math.RT,2018-11,122
math.RT,2018-12,140
math.RT,2019-01,108
math.RT,2019-02,109
math.RT,2019-03,133
math.RT,2019-04,139
math.RT,2019-05,132
math.RT,2019-06,115
math.RT,2019-07,130
math.RT,2019-08,106
math.RT,2019-09,134
math.RT,2019-10,151
math.RT,2019-11,126
math.RT,2019-12,148
math.RT,2020-01,126
math.RT,2020-02,127
math.RT,2020-03,137
math.RT,2020-04,128
math.RT,2020-05,137
math.RT,2020-06,158
math.RT,2020-07,147
math.RT,2020-08,154
math.RT,2020-09,116
math.RT,2020-10,137
math.RT,2020-11,134
math.RT,2020-12,144
math.RT,2021-01,101
math.RT,2021-02,124
math.RT,2021-03,128
math.RT,2021-04,107
math.RT,2021-05,136
math.RT,2021-06,133
math.RT,2021-07,155
math.RT,2021-08,131
math.RT,2021-09,149
math.RT,2021-10,123
math.RT,2021-11,137
math.RT,2021-12,162
math.RT,2022-01,106
math.RT,2022-02,109
math.RT,2022-03,143
math.RT,2022-04,125
math.RT,2022-05,132
math.RT,2022-06,119
math.RT,2022-07,149
math.RT,2022-08,138
math.RT,2022-09,143
math.RT,2022-10,138
math.RT,2022-11,159
math.RT,2022-12,138
math.RT,2023-01,144
math.RT,2023-02,111
math.RT,2023-03,181
math.RT,2023-04,114
math.RT,2023-05,141
math.RT,2023-06,147
math.RT,2023-07,149
math.RT,2023-08,145
math.RT,2023-09,137
math.RT,2023-10,171
math.RT,2023-11,153
math.RT,2023-12,177
math.RT,2024-01,133
math.RT,2024-02,162
math.RT,2024-03,144
math.RT,2024-04,150
math.RT,2024-05,165
math.RT,2024-06,137
math.RT,2024-07,184
math.RT,2024-08,131
math.RT,2024-09,165
math.RT,2024-10,180
math.RT,2024-11,154
math.RT,2024-12,184
math.RT,2025-01,150
math.RT,2025-02,147
math.RT,2025-03,178
math.RT,2025-04,173
math.RT,2025-05,160
math.RT,2025-06,157
math.RT,2025-07,188
math.RT,2025-08,169
math.RT,2025-09,201
math.RT,2025-10,219
math.RT,2025-11,154
math.RT,2025-12,179
math.RT,2026-01,175
math.RT,2026-02,147
math.RT,2026-03,183
math.RT,2026-04,180
math.RT,2026-05,166
math.RT,2026-06,223
math.RA,2017-01,101
math.RA,2017-02,67
math.RA,2017-03,65
math.RA,2017-04,68
math.RA,2017-05,96
math.RA,2017-06,72
math.RA,2017-07,93
math.RA,2017-08,91
math.RA,2017-09,80
math.RA,2017-10,86
math.RA,2017-11,84
math.RA,2017-12,81
math.RA,2018-01,68
math.RA,2018-02,74
math.RA,2018-03,85
math.RA,2018-04,74
math.RA,2018-05,99
math.RA,2018-06,86
math.RA,2018-07,86
math.RA,2018-08,91
math.RA,2018-09,68
math.RA,2018-10,105
math.RA,2018-11,73
math.RA,2018-12,99
math.RA,2019-01,86
math.RA,2019-02,85
math.RA,2019-03,97
math.RA,2019-04,102
math.RA,2019-05,103
math.RA,2019-06,69
math.RA,2019-07,93
math.RA,2019-08,84
math.RA,2019-09,80
math.RA,2019-10,79
math.RA,2019-11,100
math.RA,2019-12,113
math.RA,2020-01,109
math.RA,2020-02,77
math.RA,2020-03,83
math.RA,2020-04,97
math.RA,2020-05,84
math.RA,2020-06,124
math.RA,2020-07,105
math.RA,2020-08,112
math.RA,2020-09,93
math.RA,2020-10,93
math.RA,2020-11,85
math.RA,2020-12,74
math.RA,2021-01,76
math.RA,2021-02,73
math.RA,2021-03,83
math.RA,2021-04,77
math.RA,2021-05,93
math.RA,2021-06,74
math.RA,2021-07,101
math.RA,2021-08,96
math.RA,2021-09,71
math.RA,2021-10,66
math.RA,2021-11,68
math.RA,2021-12,96
math.RA,2022-01,89
math.RA,2022-02,72
math.RA,2022-03,98
math.RA,2022-04,88
math.RA,2022-05,102
math.RA,2022-06,88
math.RA,2022-07,96
math.RA,2022-08,112
math.RA,2022-09,115
math.RA,2022-10,87
math.RA,2022-11,109
math.RA,2022-12,90
math.RA,2023-01,108
math.RA,2023-02,77
math.RA,2023-03,93
math.RA,2023-04,94
math.RA,2023-05,96
math.RA,2023-06,112
math.RA,2023-07,87
math.RA,2023-08,92
math.RA,2023-09,104
math.RA,2023-10,87
math.RA,2023-11,103
math.RA,2023-12,91
math.RA,2024-01,111
math.RA,2024-02,111
math.RA,2024-03,116
math.RA,2024-04,120
math.RA,2024-05,116
math.RA,2024-06,105
math.RA,2024-07,99
math.RA,2024-08,79
math.RA,2024-09,105
math.RA,2024-10,107
math.RA,2024-11,104
math.RA,2024-12,113
math.RA,2025-01,93
math.RA,2025-02,89
math.RA,2025-03,124
math.RA,2025-04,132
math.RA,2025-05,92
math.RA,2025-06,110
math.RA,2025-07,122
math.RA,2025-08,129
math.RA,2025-09,123
math.RA,2025-10,121
math.RA,2025-11,119
math.RA,2025-12,163
math.RA,2026-01,112
math.RA,2026-02,130
math.RA,2026-03,101
math.RA,2026-04,104
math.RA,2026-05,137
math.RA,2026-06,134
math.SP,2017-01,39
math.SP,2017-02,40
math.SP,2017-03,60
math.SP,2017-04,37
math.SP,2017-05,55
math.SP,2017-06,58
math.SP,2017-07,33
math.SP,2017-08,34
math.SP,2017-09,36
math.SP,2017-10,55
math.SP,2017-11,57
math.SP,2017-12,54
math.SP,2018-01,54
math.SP,2018-02,37
math.SP,2018-03,51
math.SP,2018-04,55
math.SP,2018-05,35
math.SP,2018-06,41
math.SP,2018-07,37
math.SP,2018-08,37
math.SP,2018-09,49
math.SP,2018-10,45
math.SP,2018-11,47
math.SP,2018-12,42
math.SP,2019-01,50
math.SP,2019-02,46
math.SP,2019-03,53
math.SP,2019-04,40
math.SP,2019-05,41
math.SP,2019-06,39
math.SP,2019-07,57
math.SP,2019-08,53
math.SP,2019-09,78
math.SP,2019-10,68
math.SP,2019-11,41
math.SP,2019-12,47
math.SP,2020-01,45
math.SP,2020-02,46
math.SP,2020-03,62
math.SP,2020-04,55
math.SP,2020-05,53
math.SP,2020-06,66
math.SP,2020-07,60
math.SP,2020-08,47
math.SP,2020-09,60
math.SP,2020-10,54
math.SP,2020-11,54
math.SP,2020-12,60
math.SP,2021-01,43
math.SP,2021-02,44
math.SP,2021-03,60
math.SP,2021-04,52
math.SP,2021-05,47
math.SP,2021-06,52
math.SP,2021-07,61
math.SP,2021-08,50
math.SP,2021-09,49
math.SP,2021-10,52
math.SP,2021-11,43
math.SP,2021-12,48
math.SP,2022-01,58
math.SP,2022-02,52
math.SP,2022-03,52
math.SP,2022-04,48
math.SP,2022-05,45
math.SP,2022-06,53
math.SP,2022-07,46
math.SP,2022-08,43
math.SP,2022-09,47
math.SP,2022-10,30
math.SP,2022-11,45
math.SP,2022-12,44
math.SP,2023-01,44
math.SP,2023-02,30
math.SP,2023-03,45
math.SP,2023-04,47
math.SP,2023-05,67
math.SP,2023-06,52
math.SP,2023-07,49
math.SP,2023-08,48
math.SP,2023-09,52
math.SP,2023-10,54
math.SP,2023-11,51
math.SP,2023-12,66
math.SP,2024-01,47
math.SP,2024-02,61
math.SP,2024-03,62
math.SP,2024-04,45
math.SP,2024-05,55
math.SP,2024-06,43
math.SP,2024-07,65
math.SP,2024-08,44
math.SP,2024-09,53
math.SP,2024-10,66
math.SP,2024-11,61
math.SP,2024-12,63
math.SP,2025-01,52
math.SP,2025-02,55
math.SP,2025-03,57
math.SP,2025-04,62
math.SP,2025-05,89
math.SP,2025-06,67
math.SP,2025-07,54
math.SP,2025-08,65
math.SP,2025-09,65
math.SP,2025-10,67
math.SP,2025-11,58
math.SP,2025-12,60
math.SP,2026-01,84
math.SP,2026-02,58
math.SP,2026-03,87
math.SP,2026-04,78
math.SP,2026-05,82
math.SP,2026-06,100
math.ST,2017-01,83
math.ST,2017-02,93
math.ST,2017-03,94
math.ST,2017-04,94
math.ST,2017-05,120
math.ST,2017-06,123
math.ST,2017-07,98
math.ST,2017-08,105
math.ST,2017-09,102
math.ST,2017-10,144
math.ST,2017-11,112
math.ST,2017-12,99
math.ST,2018-01,105
math.ST,2018-02,101
math.ST,2018-03,117
math.ST,2018-04,106
math.ST,2018-05,94
math.ST,2018-06,124
math.ST,2018-07,89
math.ST,2018-08,114
math.ST,2018-09,93
math.ST,2018-10,145
math.ST,2018-11,109
math.ST,2018-12,125
math.ST,2019-01,110
math.ST,2019-02,136
math.ST,2019-03,127
math.ST,2019-04,146
math.ST,2019-05,165
math.ST,2019-06,153
math.ST,2019-07,145
math.ST,2019-08,114
math.ST,2019-09,155
math.ST,2019-10,174
math.ST,2019-11,142
math.ST,2019-12,153
math.ST,2020-01,117
math.ST,2020-02,184
math.ST,2020-03,155
math.ST,2020-04,147
math.ST,2020-05,138
math.ST,2020-06,215
math.ST,2020-07,171
math.ST,2020-08,135
math.ST,2020-09,151
math.ST,2020-10,182
math.ST,2020-11,170
math.ST,2020-12,165
math.ST,2021-01,134
math.ST,2021-02,157
math.ST,2021-03,169
math.ST,2021-04,148
math.ST,2021-05,156
math.ST,2021-06,171
math.ST,2021-07,177
math.ST,2021-08,135
math.ST,2021-09,147
math.ST,2021-10,205
math.ST,2021-11,136
math.ST,2021-12,173
math.ST,2022-01,114
math.ST,2022-02,148
math.ST,2022-03,149
math.ST,2022-04,118
math.ST,2022-05,166
math.ST,2022-06,208
math.ST,2022-07,149
math.ST,2022-08,165
math.ST,2022-09,185
math.ST,2022-10,203
math.ST,2022-11,182
math.ST,2022-12,159
math.ST,2023-01,156
math.ST,2023-02,149
math.ST,2023-03,174
math.ST,2023-04,119
math.ST,2023-05,208
math.ST,2023-06,175
math.ST,2023-07,168
math.ST,2023-08,123
math.ST,2023-09,140
math.ST,2023-10,214
math.ST,2023-11,175
math.ST,2023-12,141
math.ST,2024-01,159
math.ST,2024-02,225
math.ST,2024-03,180
math.ST,2024-04,184
math.ST,2024-05,212
math.ST,2024-06,189
math.ST,2024-07,184
math.ST,2024-08,134
math.ST,2024-09,170
math.ST,2024-10,219
math.ST,2024-11,166
math.ST,2024-12,150
math.ST,2025-01,176
math.ST,2025-02,223
math.ST,2025-03,183
math.ST,2025-04,181
math.ST,2025-05,223
math.ST,2025-06,216
math.ST,2025-07,184
math.ST,2025-08,162
math.ST,2025-09,199
math.ST,2025-10,272
math.ST,2025-11,220
math.ST,2025-12,233
math.ST,2026-01,210
math.ST,2026-02,255
math.ST,2026-03,277
math.ST,2026-04,231
math.ST,2026-05,328
math.ST,2026-06,282
math.SG,2017-01,32
math.SG,2017-02,29
math.SG,2017-03,34
math.SG,2017-04,24
math.SG,2017-05,34
math.SG,2017-06,36
math.SG,2017-07,25
math.SG,2017-08,35
math.SG,2017-09,33
math.SG,2017-10,41
math.SG,2017-11,33
math.SG,2017-12,46
math.SG,2018-01,37
math.SG,2018-02,38
math.SG,2018-03,40
math.SG,2018-04,38
math.SG,2018-05,39
math.SG,2018-06,28
math.SG,2018-07,38
math.SG,2018-08,38
math.SG,2018-09,42
math.SG,2018-10,48
math.SG,2018-11,54
math.SG,2018-12,27
math.SG,2019-01,38
math.SG,2019-02,36
math.SG,2019-03,41
math.SG,2019-04,38
math.SG,2019-05,42
math.SG,2019-06,21
math.SG,2019-07,31
math.SG,2019-08,23
math.SG,2019-09,42
math.SG,2019-10,63
math.SG,2019-11,36
math.SG,2019-12,45
math.SG,2020-01,37
math.SG,2020-02,42
math.SG,2020-03,45
math.SG,2020-04,46
math.SG,2020-05,34
math.SG,2020-06,45
math.SG,2020-07,25
math.SG,2020-08,38
math.SG,2020-09,38
math.SG,2020-10,51
math.SG,2020-11,41
math.SG,2020-12,41
math.SG,2021-01,26
math.SG,2021-02,48
math.SG,2021-03,39
math.SG,2021-04,40
math.SG,2021-05,35
math.SG,2021-06,38
math.SG,2021-07,31
math.SG,2021-08,36
math.SG,2021-09,45
math.SG,2021-10,46
math.SG,2021-11,38
math.SG,2021-12,41
math.SG,2022-01,31
math.SG,2022-02,38
math.SG,2022-03,34
math.SG,2022-04,28
math.SG,2022-05,51
math.SG,2022-06,48
math.SG,2022-07,38
math.SG,2022-08,32
math.SG,2022-09,38
math.SG,2022-10,40
math.SG,2022-11,56
math.SG,2022-12,49
math.SG,2023-01,35
math.SG,2023-02,42
math.SG,2023-03,40
math.SG,2023-04,38
math.SG,2023-05,41
math.SG,2023-06,30
math.SG,2023-07,50
math.SG,2023-08,50
math.SG,2023-09,46
math.SG,2023-10,45
math.SG,2023-11,49
math.SG,2023-12,44
math.SG,2024-01,50
math.SG,2024-02,34
math.SG,2024-03,36
math.SG,2024-04,51
math.SG,2024-05,53
math.SG,2024-06,44
math.SG,2024-07,38
math.SG,2024-08,36
math.SG,2024-09,46
math.SG,2024-10,65
math.SG,2024-11,46
math.SG,2024-12,63
math.SG,2025-01,37
math.SG,2025-02,32
math.SG,2025-03,56
math.SG,2025-04,43
math.SG,2025-05,46
math.SG,2025-06,39
math.SG,2025-07,61
math.SG,2025-08,31
math.SG,2025-09,50
math.SG,2025-10,58
math.SG,2025-11,53
math.SG,2025-12,47
math.SG,2026-01,50
math.SG,2026-02,47
math.SG,2026-03,41
math.SG,2026-04,49
math.SG,2026-05,49
math.SG,2026-06,54
